company,ticker,year,csrd_2025,csrd_2027,segment,industry,hq_country,base_year,external_audit_of_ESG_report,revenue_MEUR,energy_consump_GJ,water_withdraw_thm3,ghg_emis_kt,transport_emis_kt,ghg_emis_per_MEUR_revenue,water_withdraw_per_MEUR_revenue
Trelleborg AB,TREL,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3126.642544,4708800.0,2190.0,429.4,,0.13733581436228293,0.7004318431611541
Trelleborg AB,TREL,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3224.528661,5018400.0,2290.0,,,,0.7101813135349272
VBG GROUP AB,VBG,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,354.7364312,,,,,,
VBG GROUP AB,VBG,2020,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,299.6762521,0.04896,,,,,
VBG GROUP AB,VBG,2021,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,343.8583127,,,,,,
Volvo AB,VOLV,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,32226.81394,6530400.0,5218.0,,,,0.16191485791040006
Volvo AB,VOLV,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,41133.1175,7624800.0,5706.0,324.0,,0.007876864669934147,0.1387203389093958
Volvo AB,VOLV,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,35442.39193,8722800.0,4628.0,449.0,286000.0,0.012668445202197166,0.13057809442264695
NCC AB,NCC,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,5545.03904,,,216.0,,0.03895373836718741,
NCC AB,NCC,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,0,5134.450581,4003246.8,,185.0,,0.03603111902266452,
NCC AB,NCC,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,5086.078842,4116553.2,,185.0,,0.03637379713273426,
NCC AB,NCC,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,5098.792755,3296808.0,,135.0,8109.0,0.026476855696402977,
Elanders AB,ELAN,2019,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,1071.61493,,,,,,
Elanders AB,ELAN,2020,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,1052.190059,,,,,,
Elanders AB,ELAN,2021,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,1117.22529,,,,,,
Elanders AB,ELAN,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,1425.823653,331048.8,,38.0,,0.02665126218101812,
Skandinaviska Enskilda Banken AB,SEB,2021,1,0,Large,Finance,Sweden,2019,1,5200.342792,259498.8,89.307,2.853,6.536,0.0005486176804323249,0.017173290987160753
Skandinaviska Enskilda Banken AB,SEB,2022,1,0,Large,Finance,Sweden,2019,1,6076.348302,242327.52,93.553,1.56,9.539,0.00025673314340564276,0.015396253695530831
RaySearch Laboratories AB,RAY,2019,0,1,Mid,Health Care,Sweden,2019,1,70.84362671,,,,,,
RaySearch Laboratories AB,RAY,2020,0,1,Mid,Health Care,Sweden,2019,0,62.0453247,,,,,,
RaySearch Laboratories AB,RAY,2021,0,1,Mid,Health Care,Sweden,2019,0,61.10007618,,,,,,
RaySearch Laboratories AB,RAY,2022,0,1,Mid,Health Care,Sweden,2019,1,79.36347408,,,,,,
Skandinaviska Enskilda Banken AB,SEB,2019,1,0,Large,Finance,Sweden,2019,1,4773.75738,242359.2,166.249,2.195,20.33,0.00045980552115951895,0.03482560732904277
Skandinaviska Enskilda Banken AB,SEB,2020,1,0,Large,Finance,Sweden,2019,1,4734.050657,232938.0,127.25565,1.62,8.114,0.00034220166140482434,0.02688092274885854
Securitas AB,SECU,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,10559.79813,,,163.941,53.356,0.015525012692643208,
Securitas AB,SECU,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,10283.08894,,,150.9,57.274,0.014674578901386027,
Securitas AB,SECU,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,0,10255.18949,,,138.765,63.133,0.013531198047126478,
Securitas AB,SECU,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,1,12534.55571,,,153.633,84.317,0.01225675672552418,
Elekta AB,EKTA,2019,1,0,Large,Health Care,Sweden,2019,0,1390.306608,17884.8,,2.808,544.71,0.0020196983772086045,
Elekta AB,EKTA,2020,1,0,Large,Health Care,Sweden,2019,1,1310.512283,,,2.572,418.011,0.001962591296063419,
Elekta AB,EKTA,2021,1,0,Large,Health Care,Sweden,2019,1,1310.512283,,,2.176,925.482,0.001660419385783048,
Elekta AB,EKTA,2022,1,0,Large,Health Care,Sweden,2019,1,1368.634212,,,10.611,826.756,0.007752984622892067,
Hufvudstaden AB,HUFV,2019,0,1,Large,Finance,Sweden,2019,1,188.649781,157694.4,208.025,5.059,,0.02681688774396192,1.1027046991377107
Hufvudstaden AB,HUFV,2020,0,1,Large,Finance,Sweden,2019,0,175.1666349,133448.4,196.614,3.585,,0.02046622635667245,1.1224397849067775
Hufvudstaden AB,HUFV,2021,0,1,Large,Finance,Sweden,2019,1,236.8977338,147751.2,187.795,0.789,3.092,0.0033305510666729733,0.7927260298679987
Hufvudstaden AB,HUFV,2022,0,1,Large,Finance,Sweden,2019,1,258.5427922,139687.2,185.657,3.118,3.663,0.01205989915042002,0.7180900245572578
SSAB AB,SSAB,2019,1,0,Large,Basic Materials,Sweden,2019,1,7282.898496,32605200.0,379000.0,10755.0,,1.4767472052379955,52.03972020317994
SSAB AB,SSAB,2020,1,0,Large,Basic Materials,Sweden,2019,1,6227.00438,32698800.0,379000.0,9989.0,,1.6041421188144402,60.863936633363984
SSAB AB,SSAB,2021,1,0,Large,Basic Materials,Sweden,2019,1,9130.737002,33825600.0,403000.0,11634.0,,1.2741578250968881,44.13663430583169
SSAB AB,SSAB,2022,1,0,Large,Basic Materials,Sweden,2019,1,12111.9612,28317600.0,388000.0,11007.0,,0.9087710749932059,32.03444872330007
"SCA, Svenska Cellulosa AB",SCA,2022,1,0,Large,Consumer Goods and Services,Sweden,2019,0,1956.161806,5871600.0,121000.0,302.0,433.0,0.15438395692712956,61.8558238019294
"SCA, Svenska Cellulosa AB",SCA,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,1,1865.454199,44819800.0,145000.0,340.0,570.0,0.18226124242678338,77.72905927024586
"SCA, Svenska Cellulosa AB",SCA,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,0,1792.230051,6271200.0,123000.0,280.0,720.0,0.15622994371942936,68.62958241960646
Catella AB,CAT,2019,0,1,Mid,Finance,Sweden,2019,1,224.0525614,,,,,,
Catella AB,CAT,2020,0,1,Mid,Finance,Sweden,2019,1,220.1485431,,,,,,
Catella AB,CAT,2021,0,1,Mid,Finance,Sweden,2019,0,171.9672443,2007.36,650.0,0.0411,0.0875,0.00023899900337008537,3.779789591011083
Catella AB,CAT,2022,0,1,Mid,Finance,Sweden,2019,0,187.7779685,4501.08,1270.0,0.2158,0.277,0.0011492296019807032,6.763306740108865
Industrivärden AB,INDU,2019,0,1,Large,Finance,Sweden,2019,1,2841.07789,,,35.0,0.027,0.012319268022602506,
Industrivärden AB,INDU,2020,0,0,Large,Finance,Sweden,2019,0,825.080937,,,,0.011,,
Industrivärden AB,INDU,2021,0,0,Large,Finance,Sweden,2019,1,2557.608075,,,0.024,0.01,9.383767683013748e-06,
Industrivärden AB,INDU,2022,0,0,Large,Finance,Sweden,2019,1,,,,0.026,0.011,,
Ratos AB,RATO,2019,1,0,Large,Finance,Sweden,2019,0,2386.30737,,,,0.153,,
Atrium Ljungberg AB,ATRLJ,2019,0,1,Large,Finance,Sweden,2019,1,265.524,882000.0,382.581,9.135,,0.034403669724770644,1.4408528042662812
Atrium Ljungberg AB,ATRLJ,2020,0,1,Large,Finance,Sweden,2019,1,270.3294611,757537.2,482.328,4.874,6.625,0.01802985135311247,1.7842228443668509
Atrium Ljungberg AB,ATRLJ,2021,0,1,Large,Finance,Sweden,2019,1,293.6583508,712800.0,465.843,3.652,7.804,0.012436220492456707,1.586343445473031
Atrium Ljungberg AB,ATRLJ,2022,0,1,Large,Finance,Sweden,2019,1,294.9318294,691200.0,481.492,3.129,9.89,0.010609231314116006,1.6325535327249423
Gunnebo AB,GUNN,2019,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,519.8057513,,,,,,
Bure Equity AB,BURE,2019,0,1,Large,Finance,Sweden,2019,1,36.04,,,,,,
Bure Equity AB,BURE,2020,0,1,Large,Finance,Sweden,2019,0,26.54,72.3132,,,,,
Bure Equity AB,BURE,2021,0,0,Large,Finance,Sweden,2019,1,19.17,,,,,,
Bure Equity AB,BURE,2022,0,0,Large,Finance,Sweden,2019,1,19.39,75.95999994,,0.0002,7.346,1.031459515214028e-05,
Getinge AB,GETI,2019,1,0,Large,Health Care,Sweden,2019,0,2528.946867,330926.4,,24.042,,0.009506724049335277,
Getinge AB,GETI,2020,1,0,Large,Health Care,Sweden,2019,0,2839.363931,497779.2,197.689,17.272,3.104,0.006083052549701491,0.06962439645078382
Getinge AB,GETI,2021,1,0,Large,Health Care,Sweden,2019,1,2575.604647,335397.6,202.505,14.78,1.502,0.00573845835276597,0.07862425634146636
Getinge AB,GETI,2022,1,0,Large,Health Care,Sweden,2019,1,2661.630404,282743.9998,,25.859,,0.009715473628922373,
Meda AB,MEDA,2022,0,0,Large,Health Care,Sweden,2022,0,,,,,,,
Swedbank AB,SWED,2019,1,0,Large,Finance,Sweden,2019,1,4376.309274,335113.2,106.526,7.0,17.927,0.0015995213230444096,0.024341515494089826
Swedbank AB,SWED,2020,1,0,Large,Finance,Sweden,2019,1,4349.266806,342216.0,19.955,6.54094,,0.0015039178536889236,0.004588129652674152
Swedbank AB,SWED,2021,1,0,Large,Finance,Sweden,2019,1,4464.863835,285523.2,64.852,15.271,3.948,0.003420261079473659,0.014524967030713492
Swedbank AB,SWED,2022,1,0,Large,Finance,Sweden,2019,1,5006.67921,289998.0,120.885,14.621,8.872,0.002920298942020693,0.024144746433634602
Medivir AB,MVIR,2020,0,0,Mid,Health Care,Sweden,2020,0,1.328127976,,,,,,
Swedish Match AB,SWMA,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,0,1427.146675,637509.5995,,31.593,166.055,0.02213717801640816,
Net Insight AB,NETI,2019,0,1,Mid,Other,Sweden,2019,1,42.71567321,,,,,,
Net Insight AB,NETI,2020,0,1,Mid,Other,Sweden,2019,1,43.00133308,,,,,,
Net Insight AB,NETI,2021,0,1,Mid,Other,Sweden,2019,1,36.24900019,,,,,,
Net Insight AB,NETI,2022,0,1,Mid,Other,Sweden,2019,1,44.69604852,,,,,,
ContextVision,CONTX,2019,0,1,Mid,Technology,Sweden,2019,0,9.075604647,,,,,,
Mycronic AB,MYCR,2019,1,0,Large,Technology,Sweden,2019,0,410.1123596,33469.2,,1.956,95.967,0.0047694246569593025,
Mycronic AB,MYCR,2020,1,0,Large,Technology,Sweden,2019,0,359.9885736,428400.0,,2.193,70.8,0.0060918600223037744,
Mycronic AB,MYCR,2021,1,0,Large,Technology,Sweden,2019,0,441.3445058,38433.6,13.093,3.12,131.933,0.007069307443500524,0.029666167422356525
Mycronic AB,MYCR,2022,1,0,Large,Technology,Sweden,2019,1,481.5808722,37029.6,21.431,3.102,120.265,0.006441285730118747,0.044501352186387774
Castellum AB,CAST,2019,0,1,Large,Finance,Sweden,2019,1,549.84,1138460.4,995.345,37.68,269.908,0.06852902662592754,1.8102447984868324
Castellum AB,CAST,2020,0,1,Large,Finance,Sweden,2019,1,571.7006285,1005908.4,874.785,18.412,290.175,0.03220566688602127,1.5301452480386768
Castellum AB,CAST,2021,0,1,Large,Finance,Sweden,2019,1,604.9323938,1048791.6,683.54,16.74,86.174,0.027672513774381374,1.1299444483477088
Castellum AB,CAST,2022,0,1,Large,Finance,Sweden,2019,1,549.2223349,1641956.4,1205.264,31.641,106.355,0.05761054856911647,2.1944919632946998
Autoliv Inc. SDB,ALIV,2019,1,0,Large,Consumer Goods and Services,United States,2019,0,7632.142857,3409200.0,2110527.0,406.402,,0.05324874122701448,276.53138044504504
Autoliv Inc. SDB,ALIV,2020,1,0,Large,Consumer Goods and Services,United States,2019,0,6649.107143,3153600.0,2181.128,381.641,,0.057397330467411904,0.32803321605311064
Autoliv Inc. SDB,ALIV,2021,1,0,Large,Consumer Goods and Services,United States,2019,0,7348.214286,3362400.0,2320.0,393.0,3150.0,0.05348238152890469,0.315722964750786
Autoliv Inc. SDB,ALIV,2022,1,0,Large,Consumer Goods and Services,United States,2019,0,8396.573529,3556797.155,2360.0,378.0,3700.0,0.045018363585392004,0.2810670319087966
Traction AB,TRAC,2019,0,0,Mid,Finance,Sweden,2019,0,40.72557608,,,,,,
Traction AB,TRAC,2020,0,0,Mid,Finance,Sweden,2019,0,,,,,,,
Traction AB,TRAC,2021,0,0,Mid,Finance,Sweden,2019,0,128.9278233,,,,,,
Traction AB,TRAC,2022,0,0,Mid,Finance,Sweden,2019,0,,,,,,,
Modern Times Group MTG AB,MTG,2020,0,1,Large,Other,Sweden,2019,1,380.5941725,5040.0,,0.833,5.261,0.002188683012480965,
Modern Times Group MTG AB,MTG,2021,1,0,Large,Other,Sweden,2019,1,505.2370977,8114.4,,1.254,3.904,0.002482003015432966,
Modern Times Group MTG AB,MTG,2019,1,0,Large,Other,Sweden,2019,1,403.9230623,11418.0,,1.168,26.223,0.002891639792363497,
Proact IT Group AB,PACT,2019,0,1,Mid,Technology,Sweden,2019,1,324.5,,,,,,
Knowit AB,KNOW,2019,1,0,Mid,Technology,Sweden,2019,1,317.5680823,,,0.887413,46.74,0.002794402364283194,
Knowit AB,KNOW,2020,1,0,Mid,Technology,Sweden,2019,1,321.7577604,,,0.948,12.86,0.002946315883170848,
Knowit AB,KNOW,2021,1,0,Mid,Technology,Sweden,2019,1,458.183108,,,0.726,2.496,0.0015845193489760867,
Knowit AB,KNOW,2022,1,0,Mid,Technology,Sweden,2019,0,642.8992693,,,1.1127564,4.807728,0.0017308409779522517,
New Wave Group AB,NEWA,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,657.3509808,60449.4,,,17.5,,
New Wave Group AB,NEWA,2020,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,580.7274805,97200.0,,,,,
New Wave Group AB,NEWA,2021,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,639.7448105,,,,,,
New Wave Group AB,NEWA,2022,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,790.62,104.7744,,,,,
Biotage AB,BIOT,2019,0,1,Large,Health Care,Sweden,2019,1,104.8726909,,1955.0,,,,18.64165001605771
Biotage AB,BIOT,2020,0,1,Large,Health Care,Sweden,2019,1,104.0066654,,,,,,
Biotage AB,BIOT,2021,0,1,Large,Health Care,Sweden,2019,1,117.3109884,,,,,,
Biotage AB,BIOT,2022,0,1,Large,Health Care,Sweden,2019,0,147.324799,,,,,,
Balder Fastighets AB,BALD,2021,1,0,Large,Finance,Sweden,2019,1,853.1708246,1279964.106,,9.80982,56.569,0.011498072504529477,
Balder Fastighets AB,BALD,2022,1,0,Large,Finance,Sweden,2019,0,766.1642163,1201690.8,,71.376,187.979,0.09316018482916455,
Balder Fastighets AB,BALD,2019,0,1,Large,Finance,Sweden,2019,0,718.73,1125253.782,2189.858,18.25552,,0.02539969112183991,3.046843738260543
Balder Fastighets AB,BALD,2020,0,1,Large,Finance,Sweden,2019,0,774.5191392,1666993.968,,13.88083,,0.017921868288932788,
BioGaia AB,BIOG,2019,0,1,Mid,Health Care,Sweden,2019,0,73.15749381,,,,,,
BioGaia AB,BIOG,2020,0,1,Mid,Health Care,Sweden,2019,1,71.13664064,,,0.041,1.661,0.000576355583158446,
BioGaia AB,BIOG,2021,0,1,Mid,Health Care,Sweden,2019,0,74.75814131,,,0.135,6.584,0.0018058233877190012,
BioGaia AB,BIOG,2022,0,1,Mid,Health Care,Sweden,2019,1,103.861161,,,0.2925,7.455,0.002816259679592836,
AddNode Group AB,ANOD,2019,1,0,Large,Technology,Sweden,2019,1,326.9853361,,,,,,
AddNode Group AB,ANOD,2020,1,0,Large,Technology,Sweden,2019,0,362.5023805,,,,,,
AddNode Group AB,ANOD,2022,1,0,Large,Technology,Sweden,2019,0,556.515,,,,,,
Kungsleden AB,KLED,2019,0,1,Mid,Finance,Sweden,2019,1,230.2418587,1044000.0,564.003,12.913,,0.05608450206626134,2.4496110445967316
Kungsleden AB,KLED,2020,0,1,Mid,Finance,Sweden,2019,1,238.1451152,959486.4,404.172,15.535,7.798,0.06523333467055721,1.6971668709667493
Midsona AB,MSON,2021,0,1,Mid,Consumer Goods and Services,Sweden,2019,1,359.2649019,,60.907,3.372,124.552,0.009385831964566868,0.16953228572534823
Midsona AB,MSON,2019,0,1,Mid,Consumer Goods and Services,Sweden,2019,0,293.3726909,,12.645,1.186,0.35,0.004042639403011999,0.043102171375283924
Midsona AB,MSON,2020,0,1,Mid,Consumer Goods and Services,Sweden,2019,1,353.1708246,19760.4,53.723,1.098,0.0728,0.0031089770828142188,0.15211618927142828
Sensys Gatso Group AB,SENS,2020,0,1,Mid,Industrial Goods and Services,Sweden,2020,1,43.3187012,,0.25,,,,0.005771179492334364
Clas Ohlson AB,CLAS,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,833.9649591,,,1.6019,14.431,0.0019208241095989714,
Clas Ohlson AB,CLAS,2020,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,788.8021329,,,1.513,11.218,0.0019180982617751235,
Clas Ohlson AB,CLAS,2022,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,848.9520983,,,0.9733,9.5114,0.0011464722237556192,
Duni AB,DUNI,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,528.1851076,823453.2,692.0,20.25,,0.03833883180086844,1.3101467459852325
Duni AB,DUNI,2020,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,428.5850314,672498.0,810.879,,,,1.8919909483334327
Duni AB,DUNI,2021,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,481.908208,591778.8,694.774,23.205,,0.04815232364749429,1.4417143938747772
Duni AB,DUNI,2022,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,656.2558796,808934.4,760.021,17.314,,0.026383001719623756,1.1581168620740536
ICA Gruppen AB,ICA,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,1,11359.2649,4135464.0,,52.689,75.842,0.004638416346818358,
ICA Gruppen AB,ICA,2020,1,0,Large,Consumer Goods and Services,Sweden,2019,0,12024.66197,4023932.4,,19.394,72.727,0.0016128519910485267,
ICA Gruppen AB,ICA,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,1,12184.06018,4034984.4,,17.347,61.444,0.001423745429990153,
Sandvik AB,SAND,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,9807.655685,7984000.0,7597.0,450.0,,0.045882524270120725,0.7745989708446825
Sandvik AB,SAND,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,8227.38526,6939000.0,7232.0,385.0,,0.04679494004879019,0.8790156011242873
Sandvik AB,SAND,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,9436.773948,7337000.0,7733.0,417.0,,0.04418883002791199,0.8194537712370347
Sandvik AB,SAND,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,1,8062.410774,3787000.0,4417.0,265.0,8110.0,0.03286858080396785,0.5478510241929283
Telia Company AB,TELIA,2019,1,0,Large,Other,Sweden,2019,1,8185.583698,4298400.0,,156.0,1128.0,0.019057895656007497,
Telia Company AB,TELIA,2020,1,0,Large,Other,Sweden,2019,1,8492.763283,4377600.0,,135.0,,0.01589588635659139,
CellaVision AB,CEVI,2019,0,1,Mid,Health Care,Sweden,2019,0,43.96991049,,,,,,
CellaVision AB,CEVI,2020,0,1,Mid,Health Care,Sweden,2019,1,44.89078271,,,,,,
CellaVision AB,CEVI,2021,0,1,Mid,Health Care,Sweden,2019,0,53.85183775,,,,,,
CellaVision AB,CEVI,2022,0,1,Mid,Health Care,Sweden,2019,1,60.11529153,,,,,,
Alfa Laval AB,ALFA,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,4429.346791,913604.4,698.0,44.861,76.05,0.01012812997418788,0.15758531289947036
Alfa Laval AB,ALFA,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3948.581223,935269.2,629.065,40.535,42.864,0.010265712596688807,0.1593141851396582
Alfa Laval AB,ALFA,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,0,3895.543706,1158084.0,665.42,28.458,,0.007305270367309286,0.17081569357702386
Alfa Laval AB,ALFA,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,4904.515522,1125889.2,738.073,23.129,31000.0,0.004715858252716526,0.15048846245653702
Oasmia Pharmaceutical AB,OASM,2019,0,0,Mid,Health Care,Sweden,2019,0,0.188535517,,,,,,
Oasmia Pharmaceutical AB,OASM,2020,0,1,Mid,Health Care,Sweden,2019,0,19.219482,,,,,,
Orexo AB,ORX,2019,0,1,Mid,Health Care,Sweden,2019,1,80.44182061,,,,,,
Orexo AB,ORX,2020,0,1,Mid,Health Care,Sweden,2019,1,63.1879642,,,,,,
Alligator Bioscience AB,ATORX,2019,0,0,Mid,Health Care,Sweden,2019,0,0.414968577,,,,,,
Alligator Bioscience AB,ATORX,2020,0,0,Mid,Health Care,Sweden,2019,0,0.414397258,,,,,,
AQ Group AB,AQ,2019,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,486.8596458,,,,,,
AQ Group AB,AQ,2020,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,458.8650733,,,,,,
AQ Group AB,AQ,2021,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,520.9483908,,,39.688,,0.0761841301382133,
AQ Group AB,AQ,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,663.5260582,,,43.786,,0.06598987252856621,
BTS Group AB,BTS,2019,0,1,Mid,Industrial Goods and Services,Sweden,2019,1,177.5852219,,,,,,
BTS Group AB,BTS,2020,0,1,Mid,Industrial Goods and Services,Sweden,2019,0,139.4167778,,,,,,
BTS Group AB,BTS,2021,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,182.5139973,,,,,,
BTS Group AB,BTS,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,238.0151605,,,,,,
JM AB,JM,2019,1,0,Large,Finance,Sweden,2019,1,1494.191583,,,4.651,9.686,0.0031127199837800183,
JM AB,JM,2020,1,0,Large,Finance,Sweden,2019,1,1465.244715,,,4.437,10.029,0.003028163114719032,
JM AB,JM,2021,1,0,Large,Finance,Sweden,2019,1,1490.192344,,,4.16,10.498,0.0027915859430827942,
JM AB,JM,2022,1,0,Large,Finance,Sweden,2019,1,1473.059835,,,3.925,85.571,0.0026645217707670374,
Lundin Energy AB,LUNE,2020,0,1,Large,Energy and Utilities,Sweden,2019,1,2261.785714,4631000.0,84.054,163.4,22200.0,0.07224380231451051,0.03716267172425867
Lundin Energy AB,LUNE,2021,0,1,Large,Energy and Utilities,Sweden,2019,1,4897.053571,5287000.0,148.311,330.0,21397.0,0.06738745966640763,0.030285762213892675
Lundin Energy AB,LUNE,2022,0,0,Large,Energy and Utilities,Sweden,2019,0,44.06254374,,,,,,
Lundin Energy AB,LUNE,2019,0,1,Large,Energy and Utilities,Sweden,2019,1,1927.321429,3348000.0,30.887,301.0203,21329.0,0.1561858315227605,0.016025868614985447
BillerudKorsnäs AB,BILL,2019,1,0,Large,Basic Materials,Sweden,2019,1,2323.366978,55321200.0,177000.0,153.0,397.0,0.06585270491005489,76.18254097437723
BillerudKorsnäs AB,BILL,2020,1,0,Large,Basic Materials,Sweden,2019,1,2274.233479,58035600.0,191000.0,236.0,453.0,0.10377122761545628,83.98434099386503
BillerudKorsnäs AB,BILL,2021,1,0,Large,Basic Materials,Sweden,2019,1,2495.334222,57628800.0,187000.0,261.0,460.0,0.10459520720667614,74.9398611021013
Swedish Orphan Biovitrum AB,SOBI,2019,1,0,Large,Health Care,Sweden,2019,0,1356.693963,21121.2,31.776,0.182,4.14,0.00013414963504190076,0.023421641775227684
Swedish Orphan Biovitrum AB,SOBI,2020,1,0,Large,Health Care,Sweden,2019,1,1453.151781,22222.8,56.725,0.696,2.4,0.0004789589147535855,0.0390358397117775
Swedish Orphan Biovitrum AB,SOBI,2021,1,0,Large,Health Care,Sweden,2019,1,1478.670729,46663.2,53.728,0.803,4.412,0.0005430553160019982,0.03633533750704279
Swedish Orphan Biovitrum AB,SOBI,2022,1,0,Large,Health Care,Sweden,2019,0,1767.638758,46195.2,26.469,1.351,703.174,0.000764296434373612,0.014974213413349471
Intrum AB(formerly Intrum Justitia AB),INTRUM,2019,1,0,Large,Finance,Sweden,2019,1,1522.09103,,,1989.0,4819.0,1.3067549580132536,
Intrum AB(formerly Intrum Justitia AB),INTRUM,2020,1,0,Large,Finance,Sweden,2019,1,1604.265854,,,3.591,2.604,0.002238407051453705,
Intrum AB(formerly Intrum Justitia AB),INTRUM,2021,1,0,Large,Finance,Sweden,2019,1,1693.867835,,,3.343,2.168,0.0019735896336918165,
Intrum AB(formerly Intrum Justitia AB),INTRUM,2022,1,0,Large,Finance,Sweden,2019,1,1512.854465,54453.6,,3.193,14.865,0.002110579750974262,
Nobia AB,NOBI,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,1326.414016,651600.0,,29.8,18.1,0.022466590099723436,
Nobia AB,NOBI,2020,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,1213.197486,608400.0,,23.8,15.3,0.01961758104071772,
Nobia AB,NOBI,2021,1,0,Mid,Consumer Goods and Services,Sweden,2019,0,1306.322605,590400.0,,20.0,390.0,0.015310153803853067,
